dataset,split,doc_id,document_type,schema_name,gold_available,source_path,text,char_count,token_count_whitespace,sentence_count,entity_count,relation_count,annotation_file_count,label_types,text_sha256,parse_status,eligible,length_bucket,notes
SciER,train,202676714__80,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__81,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__82,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,202676714__83,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__84,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__85,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__86,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__87,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__88,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__89,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,202676714__90,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,202676714__91,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,14,0,0,,,missing_text,0,,
SciER,train,202676714__92,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,202676714__93,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__94,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__95,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__96,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__97,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__98,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__99,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__100,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__101,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__102,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__103,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__104,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__105,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,202676714__106,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__107,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,14,0,0,,,missing_text,0,,
SciER,train,202676714__108,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__109,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__110,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__111,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__112,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__113,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__114,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__115,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__116,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__117,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__118,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__119,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__120,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,202676714__121,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__122,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__123,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__124,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,202676714__125,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__126,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__127,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__128,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__129,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__130,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__131,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__132,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,202676714__133,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__134,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,202676714__135,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__136,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__137,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__138,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__139,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__140,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__141,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__142,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,202676714__143,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__144,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__145,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,202676714__146,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,202676714__147,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,60440450__2,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__3,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,60440450__4,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,60440450__5,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,60440450__6,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,60440450__7,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__8,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__9,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__10,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__11,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,60440450__12,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__13,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__14,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__15,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__16,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__17,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__18,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,60440450__19,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__20,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,60440450__21,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__22,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__23,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__24,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__25,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__26,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__27,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__28,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__29,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,60440450__30,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__31,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__32,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,60440450__33,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__34,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__35,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__36,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__37,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,60440450__38,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,60440450__39,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__40,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,60440450__41,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,60440450__42,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__2,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__3,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__4,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,44148233__5,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__6,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,44148233__7,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__8,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,2,0,0,,,missing_text,0,,
SciER,train,44148233__9,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__10,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,44148233__11,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__12,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__13,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__14,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,44148233__15,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,44148233__16,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__17,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__18,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,44148233__19,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__20,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,26,0,0,,,missing_text,0,,
SciER,train,44148233__21,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,44148233__22,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__23,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__24,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__25,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,38,0,0,,,missing_text,0,,
SciER,train,44148233__26,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,34,0,0,,,missing_text,0,,
SciER,train,44148233__27,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,44148233__28,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__29,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__30,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__31,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,44148233__32,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__33,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__34,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__35,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__36,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__37,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__38,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,44148233__39,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,44148233__40,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__41,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__42,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__43,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__44,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__45,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,16,0,0,,,missing_text,0,,
SciER,train,44148233__46,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,44148233__47,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,44148233__48,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,44148233__49,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__50,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__51,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,44148233__52,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__53,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,44148233__54,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,44148233__55,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__56,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__57,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__58,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__59,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__60,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__61,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__62,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__63,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__64,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__65,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,44148233__66,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__67,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__68,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__69,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__70,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__71,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__72,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__73,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__74,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__75,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__76,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,44148233__77,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__78,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__79,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,2,0,0,,,missing_text,0,,
SciER,train,44148233__80,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__81,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__82,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__83,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__84,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__85,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__86,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__87,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__88,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__89,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__90,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__91,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__92,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__93,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__94,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,44148233__95,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__96,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__97,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__98,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__99,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__100,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__101,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__102,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,44148233__103,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__104,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,44148233__105,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__106,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,44148233__107,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__108,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__109,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__110,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__111,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__112,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,44148233__113,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,14,0,0,,,missing_text,0,,
SciER,train,44148233__114,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
