dataset,split,doc_id,document_type,schema_name,source_file,text,char_count,word_count,sentence_count,entity_count,relation_count,annotation_file_count,label_types,text_sha256,eligible,length_bucket,notes
SciERC,dev,C04-1096,abstract,scierc_entity_relation,processed_data/json/dev.json,"Past work of generating referring expressions mainly utilized attributes of objects and binary relations between objects . However , such an approach does not work well when there is no distinctive attribute among objects . To overcome this limitation , this paper proposes a method utilizing the perceptual groups of objects and n-ary relations among them . The key is to identify groups of objects that are naturally recognized by humans . We conducted psychological experiments with 42 subjects to collect referring expressions in such situations , and built a generation algorithm based on the results . The evaluation using another 23 subjects showed that the proposed method could effectively generate proper referring expressions .",738,115,6,7,0,1,NER:Generic|NER:Method|NER:OtherScientificTerm,14a4d2b28ba572d98efdf5b4adf808ca88f0c212123f0d9f43d2c00f4d34736c,1,medium,
SciERC,dev,P84-1047,abstract,scierc_entity_relation,processed_data/json/dev.json,"An entity-oriented approach to restricted-domain parsing is proposed . In this approach , the definitions of the structure and surface representation of domain entities are grouped together . Like semantic grammar , this allows easy exploitation of limited domain semantics . In addition , it facilitates fragmentary recognition and the use of multiple parsing strategies , and so is particularly useful for robust recognition of extra-grammatical input . Several advantages from the point of view of language definition are also noted . Representative samples from an entity-oriented language definition are presented , along with a control structure for an entity-oriented parser , some parsing strategies that use the control structure , and worked examples of parses . A parser incorporating the control structure and the parsing strategies is currently under implementation .",880,132,7,19,8,1,NER:Generic|NER:Method|NER:OtherScientificTerm|NER:Task|REL:PART-OF|REL:USED-FOR,b509bff3f883d6972f6e701e9b474a2f10fedd44a841ee06649dede99eb8e3d1,1,medium,
SciERC,dev,C88-1066,abstract,scierc_entity_relation,processed_data/json/dev.json,This paper summarizes the formalism of Category Cooccurrence Restrictions -LRB- CCRs -RRB- and describes two parsing algorithms that interpret it . CCRs are Boolean conditions on the cooccurrence of categories in local trees which allow the statement of generalizations which can not be captured in other current syntax formalisms . The use of CCRs leads to syntactic descriptions formulated entirely with restrictive statements . The paper shows how conventional algorithms for the analysis of context free languages can be adapted to the CCR formalism . Special attention is given to the part of the parser that checks the fulfillment of logical well-formedness conditions on trees .,685,106,5,18,5,1,NER:Generic|NER:Material|NER:Method|NER:OtherScientificTerm|NER:Task|REL:FEATURE-OF|REL:USED-FOR,ddd18352f5e778eb14cfc919ab2c3f82c156b202d996704681c2791b8e187d13,1,medium,
SciERC,dev,C04-1116,abstract,scierc_entity_relation,processed_data/json/dev.json,"We present a text mining method for finding synonymous expressions based on the distributional hypothesis in a set of coherent corpora . This paper proposes a new methodology to improve the accuracy of a term aggregation system using each author 's text as a coherent corpus . Our approach is based on the idea that one person tends to use one expression for one meaning . According to our assumption , most of the words with similar context features in each author 's corpus tend not to be synonymous expressions . Our proposed method improves the accuracy of our term aggregation system , showing that our approach is successful .",632,110,5,13,6,1,NER:Generic|NER:Method|NER:Metric|NER:OtherScientificTerm|REL:EVALUATE-FOR|REL:USED-FOR,a1cd870b72d439f850c2f6da4d5461058b6b3509676ca6600f8ef657620ec786,1,short,
SciERC,dev,ICCV_2009_47_abs,abstract,scierc_entity_relation,processed_data/json/dev.json,"In this work , we present a technique for robust estimation , which by explicitly incorporating the inherent uncertainty of the estimation procedure , results in a more efficient robust estimation algorithm . In addition , we build on recent work in randomized model verification , and use this to characterize the ` non-randomness ' of a solution . The combination of these two strategies results in a robust estimation procedure that provides a significant speed-up over existing RANSAC techniques , while requiring no prior information to guide the sampling process . In particular , our algorithm requires , on average , 3-10 times fewer samples than standard RANSAC , which is in close agreement with theoretical predictions . The efficiency of the algorithm is demonstrated on a selection of geometric estimation problems .",829,134,5,16,7,1,NER:Generic|NER:Method|NER:OtherScientificTerm|NER:Task|REL:COMPARE|REL:EVALUATE-FOR|REL:USED-FOR,711a8687e9fc75c84d5a53a83192812c5f36204147b4f99d04b6fe75033109a8,1,medium,
SciERC,dev,C80-1073,abstract,scierc_entity_relation,processed_data/json/dev.json,An attempt has been made to use an Augmented Transition Network as a procedural dialog model . The development of such a model appears to be important in several respects : as a device to represent and to use different dialog schemata proposed in empirical conversation analysis ; as a device to represent and to use models of verbal interaction ; as a device combining knowledge about dialog schemata and about verbal interaction with knowledge about task-oriented and goal-directed dialogs . A standard ATN should be further developed in order to account for the verbal interactions of task-oriented dialogs .,611,100,3,16,8,1,NER:Generic|NER:Material|NER:Method|NER:OtherScientificTerm|REL:CONJUNCTION|REL:FEATURE-OF|REL:HYPONYM-OF|REL:USED-FOR,b60ca5fb914621fdd95d42fa3ee9ecc73b21ab22f7fed2ae245c20d9569c3aea,1,short,
SciERC,dev,H05-1041,abstract,scierc_entity_relation,processed_data/json/dev.json,"We present a practically unsupervised learning method to produce single-snippet answers to definition questions in question answering systems that supplement Web search engines . The method exploits on-line encyclopedias and dictionaries to generate automatically an arbitrarily large number of positive and negative definition examples , which are then used to train an svm to separate the two classes . We show experimentally that the proposed method is viable , that it outperforms the alternative of training the system on questions and news articles from trec , and that it helps the search engine handle definition questions significantly better .",653,99,3,16,9,1,NER:Generic|NER:Material|NER:Method|NER:OtherScientificTerm|REL:COMPARE|REL:PART-OF|REL:USED-FOR,65a2991f089547ea816fb20eff5b9ac549b3d6c78ba49e5728fdbbd87d2ab5e9,1,short,
SciERC,dev,NIPS_2014_18_abs,abstract,scierc_entity_relation,processed_data/json/dev.json,"We revisit the classical decision-theoretic problem of weighted expert voting from a statistical learning perspective . In particular , we examine the consistency -LRB- both asymptotic and finitary -RRB- of the optimal Nitzan-Paroush weighted majority and related rules . In the case of known expert competence levels , we give sharp error estimates for the optimal rule . When the competence levels are unknown , they must be empirically estimated . We provide frequentist and Bayesian analyses for this situation . Some of our proof techniques are non-standard and may be of independent interest . The bounds we derive are nearly optimal , and several challenging open problems are posed . Experimental results are provided to illustrate the theory .",752,120,8,8,2,1,NER:Method|NER:OtherScientificTerm|NER:Task|REL:USED-FOR,f853509157b343408dae4ff9552a3476f57200b996a4a09488b324f155438e07,1,medium,
SciERC,dev,NIPS_2014_10_abs,abstract,scierc_entity_relation,processed_data/json/dev.json,"We analyze a reweighted version of the Kikuchi approximation for estimating the log partition function of a product distribution defined over a region graph . We establish sufficient conditions for the concavity of our reweighted objective function in terms of weight assignments in the Kikuchi expansion , and show that a reweighted version of the sum product algorithm applied to the Kikuchi region graph will produce global optima of the Kikuchi approximation whenever the algorithm converges . When the region graph has two layers , corresponding to a Bethe approximation , we show that our sufficient conditions for concavity are also necessary . Finally , we provide an explicit characterization of the polytope of concavity in terms of the cycle structure of the region graph . We conclude with simulations that demonstrate the advantages of the reweighted Kikuchi approach .",882,140,5,20,6,1,NER:Generic|NER:Method|NER:OtherScientificTerm|NER:Task|REL:FEATURE-OF|REL:USED-FOR,66f22019e716aac0bf6aca567974ea7243497424774571deded16d9fe9867bb2,1,medium,
SciERC,dev,P03-1022,abstract,scierc_entity_relation,processed_data/json/dev.json,We apply a decision tree based approach to pronoun resolution in spoken dialogue . Our system deals with pronouns with NP - and non-NP-antecedents . We present a set of features designed for pronoun resolution in spoken dialogue and determine the most promising features . We evaluate the system on twenty Switchboard dialogues and show that it compares well to Byron 's -LRB- 2002 -RRB- manually tuned system .,411,69,4,14,8,1,NER:Generic|NER:Material|NER:Method|NER:OtherScientificTerm|NER:Task|REL:COMPARE|REL:EVALUATE-FOR|REL:USED-FOR,f834eed15248adfb1803b9fd7a07257238d16762113d99a1027561a3c9318ac8,1,short,
SciERC,dev,CVPR_2010_10_abs,abstract,scierc_entity_relation,processed_data/json/dev.json,"We present a new approach for building an efficient and robust classifier for the two class problem , that localizes objects that may appear in the image under different orien-tations . In contrast to other works that address this problem using multiple classifiers , each one specialized for a specific orientation , we propose a simple two-step approach with an estimation stage and a classification stage . The estimator yields an initial set of potential object poses that are then validated by the classifier . This methodology allows reducing the time complexity of the algorithm while classification results remain high . The classifier we use in both stages is based on a boosted combination of Random Ferns over local histograms of oriented gradients -LRB- HOGs -RRB- , which we compute during a pre-processing step . Both the use of supervised learning and working on the gradient space makes our approach robust while being efficient at run-time . We show these properties by thorough testing on standard databases and on a new database made of motorbikes under planar rotations , and with challenging conditions such as cluttered backgrounds , changing illumination conditions and partial occlusions .",1213,195,7,29,19,1,NER:Generic|NER:Material|NER:Method|NER:Metric|NER:OtherScientificTerm|NER:Task|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:FEATURE-OF|REL:HYPONYM-OF|REL:PART-OF|REL:USED-FOR,cee9861970cfecb221f004a89cb679798535a2860eebc3867deb597a192de04a,1,long,
SciERC,dev,H91-1010,abstract,scierc_entity_relation,processed_data/json/dev.json,"The following describes recent work on the Lincoln CSR system . Some new variations in semiphone modeling have been tested . A very simple improved duration model has reduced the error rate by about 10 % in both triphone and semiphone systems . A new training strategy has been tested which , by itself , did not provide useful improvements but suggests that improvements can be obtained by a related rapid adaptation technique . Finally , the recognizer has been modified to use bigram back-off language models . The system was then transferred from the RM task to the ATIS CSR task and a limited number of development tests performed . Evaluation test results are presented for both the RM and ATIS CSR tasks .",712,125,7,13,7,1,NER:Generic|NER:Method|NER:Metric|NER:Task|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:USED-FOR,7fdd23ad424db392c74f84e149bd51d653769bb49f39e8dc32588b6d1e226422,1,medium,
SciERC,dev,C88-2160,abstract,scierc_entity_relation,processed_data/json/dev.json,A new approach for Interactive Machine Translation where the author interacts during the creation or the modification of the document is proposed . The explanation of an ambiguity or an error for the purposes of correction does not use any concepts of the underlying linguistic theory : it is a reformulation of the erroneous or ambiguous sentence . The interaction is limited to the analysis step of the translation process . This paper presents a new interactive disambiguation scheme based on the paraphrasing of a parser 's multiple output . Some examples of paraphrasing ambiguous sentences are presented .,611,99,5,6,2,1,NER:Generic|NER:Method|NER:Task|REL:USED-FOR,b5912ecc550c5f29672a5db73737d2983aa75926ef311b568384a892426f8508,1,short,
SciERC,dev,P05-1034,abstract,scierc_entity_relation,processed_data/json/dev.json,"We describe a novel approach to statistical machine translation that combines syntactic information in the source language with recent advances in phrasal translation . This method requires a source-language dependency parser , target language word segmentation and an unsupervised word alignment component . We align a parallel corpus , project the source dependency parse onto the target sentence , extract dependency treelet translation pairs , and train a tree-based ordering model . We describe an efficient decoder and show that using these tree-based models in combination with conventional SMT models provides a promising approach that incorporates the power of phrasal SMT with the linguistic generality available in a parser .",736,110,4,19,15,1,NER:Generic|NER:Material|NER:Method|NER:OtherScientificTerm|NER:Task|REL:CONJUNCTION|REL:FEATURE-OF|REL:PART-OF|REL:USED-FOR,8b62548ac3840267830b973567ccad3623d54f195862116bf5856ec1261a3d73,1,medium,
SciERC,dev,CVPR_2011_292_abs,abstract,scierc_entity_relation,processed_data/json/dev.json,"Video provides not only rich visual cues such as motion and appearance , but also much less explored long-range temporal interactions among objects . We aim to capture such interactions and to construct a powerful intermediate-level video representation for subsequent recognition . Motivated by this goal , we seek to obtain spatio-temporal over-segmentation of a video into regions that respect object boundaries and , at the same time , associate object pix-els over many video frames . The contributions of this paper are twofold . First , we develop an efficient spatio-temporal video segmentation algorithm , which naturally incorporates long-range motion cues from the past and future frames in the form of clusters of point tracks with coherent motion . Second , we devise a new track clustering cost function that includes occlusion reasoning , in the form of depth ordering constraints , as well as motion similarity along the tracks . We evaluate the proposed approach on a challenging set of video sequences of office scenes from feature length movies .",1065,172,7,20,11,1,NER:Generic|NER:Material|NER:Method|NER:OtherScientificTerm|NER:Task|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:FEATURE-OF|REL:HYPONYM-OF|REL:PART-OF|REL:USED-FOR,2f500e18f338fdd85dea7fdc16196890cb1bbaa60ff2af26e9035527f1dc69f1,1,long,
SciERC,dev,ECCV_2012_40_abs,abstract,scierc_entity_relation,processed_data/json/dev.json,"In this paper , we introduce KAZE features , a novel multiscale 2D feature detection and description algorithm in nonlinear scale spaces . Previous approaches detect and describe features at different scale levels by building or approximating the Gaussian scale space of an image . However , Gaussian blurring does not respect the natural boundaries of objects and smoothes to the same degree both details and noise , reducing localization accuracy and distinctiveness . In contrast , we detect and describe 2D features in a nonlinear scale space by means of nonlinear diffusion filtering . In this way , we can make blurring locally adaptive to the image data , reducing noise but retaining object boundaries , obtaining superior localization accuracy and distinctiviness . The nonlinear scale space is built using efficient Additive Operator Splitting -LRB- AOS -RRB- techniques and variable con-ductance diffusion . We present an extensive evaluation on benchmark datasets and a practical matching application on deformable surfaces . Even though our features are somewhat more expensive to compute than SURF due to the construction of the nonlinear scale space , but comparable to SIFT , our results reveal a step forward in performance both in detection and description against previous state-of-the-art methods .",1318,206,8,26,15,1,NER:Generic|NER:Material|NER:Method|NER:Metric|NER:OtherScientificTerm|NER:Task|REL:COMPARE|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:FEATURE-OF|REL:HYPONYM-OF|REL:USED-FOR,ffea404c704c6a5869f2dfcb52d3cb608948f84fbb9400b8467af0b19a797111,1,long,
SciERC,dev,AAAI_2015_21_abs,abstract,scierc_entity_relation,processed_data/json/dev.json,"Semantic Web documents that encode facts about entities on the Web have been growing rapidly in size and evolving over time . Creating summaries on lengthy Semantic Web documents for quick identification of the corresponding entity has been of great contemporary interest . In this paper , we explore automatic summa-rization techniques that characterize and enable identification of an entity and create summaries that are human friendly . Specifically , we highlight the importance of diversified -LRB- faceted -RRB- summaries by combining three dimensions : diversity , uniqueness , and popularity . Our novel diversity-aware entity summarization approach mimics human conceptual clustering techniques to group facts , and picks representative facts from each group to form concise -LRB- i.e. , short -RRB- and comprehensive -LRB- i.e. , improved coverage through diversity -RRB- summaries . We evaluate our approach against the state-of-the-art techniques and show that our work improves both the quality and the efficiency of entity summarization .",1053,158,6,16,13,1,NER:Generic|NER:Material|NER:Method|NER:Metric|NER:OtherScientificTerm|NER:Task|REL:COMPARE|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:FEATURE-OF|REL:USED-FOR,76fb55b008451d0afb64c41c213b835b797e2895c9e8fdd714b9a430071d96f3,1,long,
SciERC,dev,C04-1147,abstract,scierc_entity_relation,processed_data/json/dev.json,"We present a framework for the fast computation of lexical affinity models . The framework is composed of a novel algorithm to efficiently compute the co-occurrence distribution between pairs of terms , an independence model , and a parametric affinity model . In comparison with previous models , which either use arbitrary windows to compute similarity between words or use lexical affinity to create sequential models , in this paper we focus on models intended to capture the co-occurrence patterns of any pair of words or phrases at any distance in the corpus . The framework is flexible , allowing fast adaptation to applications and it is scalable . We apply it in combination with a terabyte corpus to answer natural language tests , achieving encouraging results .",773,128,5,17,12,1,NER:Generic|NER:Material|NER:Method|NER:OtherScientificTerm|NER:Task|REL:COMPARE|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:PART-OF|REL:USED-FOR,6d04431263d2fd06d7d06bb4b99f2fbc4d0501f2fa29decd03ca4a39dbc75a3e,1,medium,
SciERC,dev,A00-1024,abstract,scierc_entity_relation,processed_data/json/dev.json,This paper introduces a system for categorizing unknown words . The system is based on a multi-component architecture where each component is responsible for identifying one class of unknown words . The focus of this paper is the components that identify names and spelling errors . Each component uses a decision tree architecture to combine multiple types of evidence about the unknown word . The system is evaluated using data from live closed captions - a genre replete with a wide variety of unknown words .,512,86,5,15,9,1,NER:Generic|NER:Material|NER:Method|NER:OtherScientificTerm|NER:Task|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:PART-OF|REL:USED-FOR,d1132d23a046d64f45f6b88b90028ccd1da2c06990037c8abcb7822decbb815e,1,short,
SciERC,dev,H01-1041,abstract,scierc_entity_relation,processed_data/json/dev.json,"At MIT Lincoln Laboratory , we have been developing a Korean-to-English machine translation system CCLINC -LRB- Common Coalition Language System at Lincoln Laboratory -RRB- . The CCLINC Korean-to-English translation system consists of two core modules , language understanding and generation modules mediated by a language neutral meaning representation called a semantic frame . The key features of the system include : -LRB- i -RRB- Robust efficient parsing of Korean -LRB- a verb final language with overt case markers , relatively free word order , and frequent omissions of arguments -RRB- . -LRB- ii -RRB- High quality translation via word sense disambiguation and accurate word order generation of the target language . -LRB- iii -RRB- Rapid system development and porting to new domains via knowledge-based automated acquisition of grammars . Having been trained on Korean newspaper articles on missiles and chemical biological warfare , the system produces the translation output sufficient for content understanding of the original document .",1052,158,6,19,11,1,NER:Generic|NER:Material|NER:Method|NER:OtherScientificTerm|NER:Task|REL:CONJUNCTION|REL:FEATURE-OF|REL:HYPONYM-OF|REL:PART-OF|REL:USED-FOR,63bb812fdf1c97b132572aed4013fd8fa140c32e1441ca60d9262b81de57fbc1,1,long,
SciERC,dev,N03-4010,abstract,scierc_entity_relation,processed_data/json/dev.json,"The JAVELIN system integrates a flexible , planning-based architecture with a variety of language processing modules to provide an open-domain question answering capability on free text . The demonstration will focus on how JAVELIN processes questions and retrieves the most likely answer candidates from the given text corpus . The operation of the system will be explained in depth through browsing the repository of data objects created by the system during each question answering session .",494,76,3,8,4,1,NER:Generic|NER:Method|NER:Task|REL:CONJUNCTION|REL:PART-OF|REL:USED-FOR,419d18c2294da6d9de1701adbce35b917f23013bd87fb606c16fe7d4f2e6bb20,1,short,
SciERC,dev,P04-1030,abstract,scierc_entity_relation,processed_data/json/dev.json,"We present the first application of the head-driven statistical parsing model of Collins -LRB- 1999 -RRB- as a simultaneous language model and parser for large-vocabulary speech recognition . The model is adapted to an online left to right chart-parser for word lattices , integrating acoustic , n-gram , and parser probabilities . The parser uses structural and lexical dependencies not considered by n-gram models , conditioning recognition on more linguistically-grounded relationships . Experiments on the Wall Street Journal treebank and lattice corpora show word error rates competitive with the standard n-gram language model while extracting additional structural information useful for speech understanding .",717,103,4,17,14,1,NER:Generic|NER:Material|NER:Method|NER:Metric|NER:OtherScientificTerm|NER:Task|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:PART-OF|REL:USED-FOR,a90f969b5a7faed5e56f64cfb46f8505ed10d95dc02ec84419326bb730aca8db,1,medium,
SciERC,dev,CVPR_2004_10_abs,abstract,scierc_entity_relation,processed_data/json/dev.json,Image composition -LRB- or mosaicing -RRB- has attracted a growing attention in recent years as one of the main elements in video analysis and representation . In this paper we deal with the problem of global alignment and super-resolution . We also propose to evaluate the quality of the resulting mosaic by measuring the amount of blurring . Global registration is achieved by combining a graph-based technique -- that exploits the topological structure of the sequence induced by the spatial overlap -- with a bundle adjustment which uses only the homographies computed in the previous steps . Experimental comparison with other techniques shows the effectiveness of our approach .,684,109,5,14,9,1,NER:Generic|NER:Method|NER:Metric|NER:OtherScientificTerm|NER:Task|REL:COMPARE|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:PART-OF|REL:USED-FOR,7eb784f4a3bd664ed9fc1dd66de78e1082cda655c6d3841835c95e55ceed6a40,1,medium,
SciERC,dev,L08-1260,abstract,scierc_entity_relation,processed_data/json/dev.json,"The project presented here is a part of a long term research program aiming at a full lexicon grammar for Polish -LRB- SyntLex -RRB- . The main of this project is computer-assisted acquisition and morpho-syntactic description of verb-noun collocations in Polish . We present methodology and resources obtained in three main project phases which are : dictionary-based acquisition of collocation lexicon , feasibility study for corpus-based lexicon enlargement phase , corpus-based lexicon enlargement and collocation description . In this paper we focus on the results of the third phase . The presented here corpus-based approach permitted us to triple the size the verb-noun collocation dictionary for Polish . In the paper we describe the SyntLex Dictionary of Collocations and announce some future research intended to be a separate project continuation .",859,131,6,12,9,1,NER:Generic|NER:Material|NER:Method|NER:Task|REL:CONJUNCTION|REL:FEATURE-OF|REL:HYPONYM-OF|REL:USED-FOR,118c23aaf324ad6b8f4eb74c8cca403373b32724ce3566b4ba715191c8480492,1,medium,
SciERC,dev,IJCAI_2016_412_abs,abstract,scierc_entity_relation,processed_data/json/dev.json,"Along with the increasing requirements , the hash-tag recommendation task for microblogs has been receiving considerable attention in recent years . Various researchers have studied the problem from different aspects . However , most of these methods usually need handcrafted features . Motivated by the successful use of convolutional neural networks -LRB- CNNs -RRB- for many natural language processing tasks , in this paper , we adopt CNNs to perform the hashtag recommendation problem . To incorporate the trigger words whose effectiveness have been experimentally evaluated in several previous works , we propose a novel architecture with an attention mechanism . The results of experiments on the data collected from a real world microblogging service demonstrated that the proposed model outperforms state-of-the-art methods . By incorporating trigger words into the consideration , the relative improvement of the proposed method over the state-of-the-art method is around 9.4 % in the F1-score .",1005,151,7,17,8,1,NER:Generic|NER:Material|NER:Method|NER:Metric|NER:OtherScientificTerm|NER:Task|REL:COMPARE|REL:EVALUATE-FOR|REL:FEATURE-OF|REL:USED-FOR,26f2e1434ec5813421b8037b549117522114fc3f7bf7a41752dfae5fceb0900a,1,long,
SciERC,dev,W03-0406,abstract,scierc_entity_relation,processed_data/json/dev.json,"In this paper , we improve an unsupervised learning method using the Expectation-Maximization -LRB- EM -RRB- algorithm proposed by Nigam et al. for text classification problems in order to apply it to word sense disambiguation -LRB- WSD -RRB- problems . The improved method stops the EM algorithm at the optimum iteration number . To estimate that number , we propose two methods . In experiments , we solved 50 noun WSD problems in the Japanese Dictionary Task in SENSEVAL2 . The score of our method is a match for the best public score of this task . Furthermore , our methods were confirmed to be effective also for verb WSD problems .",638,112,6,16,5,1,NER:Generic|NER:Material|NER:Method|NER:OtherScientificTerm|NER:Task|REL:FEATURE-OF|REL:USED-FOR,fca5cc8f0617eaaeeaf15aff43d3e2e34d4f18fe730488399dca63f33661cd71,1,short,
SciERC,dev,E99-1023,abstract,scierc_entity_relation,processed_data/json/dev.json,"Dividing sentences in chunks of words is a useful preprocessing step for parsing , information extraction and information retrieval . -LRB- Ramshaw and Marcus , 1995 -RRB- have introduced a `` convenient '' data representation for chunking by converting it to a tagging task . In this paper we will examine seven different data representations for the problem of recognizing noun phrase chunks . We will show that the data representation choice has a minor influence on chunking performance . However , equipped with the most suitable data representation , our memory-based learning chunker was able to improve the best published chunking results for a standard data set .",672,109,5,16,9,1,NER:Generic|NER:Material|NER:Method|NER:Task|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:USED-FOR,04fb33423dcc378c8d48704fa107f3f513c42e0143b796496c38bae85d91f8a5,1,medium,
SciERC,dev,N04-1008,abstract,scierc_entity_relation,processed_data/json/dev.json,"In this paper we describe and evaluate a Question Answering system that goes beyond answering factoid questions . We focus on FAQ-like questions and answers , and build our system around a noisy-channel architecture which exploits both a language model for answers and a transformation model for answer/question terms , trained on a corpus of 1 million question/answer pairs collected from the Web .",399,64,2,7,4,1,NER:Generic|NER:Material|NER:Method|REL:USED-FOR,d206f27f83d64d7546297cbcc9109346e072b665342adf72a7ba4a4804618b94,1,short,
SciERC,dev,ICASSP_2011_598_abs,abstract,scierc_entity_relation,processed_data/json/dev.json,"In this paper we evaluate four objective measures of speech with regards to intelligibility prediction of synthesized speech in diverse noisy situations . We evaluated three intel-ligibility measures , the Dau measure , the glimpse proportion and the Speech Intelligibility Index -LRB- SII -RRB- and a quality measure , the Perceptual Evaluation of Speech Quality -LRB- PESQ -RRB- . For the generation of synthesized speech we used a state of the art HMM-based speech synthesis system . The noisy conditions comprised four additive noises . The measures were compared with subjective intelligibility scores obtained in listening tests . The results show the Dau and the glimpse measures to be the best predictors of intelligibility , with correlations of around 0.83 to subjective scores . All measures gave less accurate predictions of intelligibility for synthetic speech than have previously been found for natural speech ; in particular the SII measure . In additional experiments , we processed the synthesized speech by an ideal binary mask before adding noise . The Glimpse measure gave the most accurate intelligibility predictions in this situation .",1159,181,9,30,26,1,NER:Generic|NER:Material|NER:Method|NER:Metric|NER:OtherScientificTerm|NER:Task|REL:COMPARE|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:FEATURE-OF|REL:HYPONYM-OF|REL:PART-OF|REL:USED-FOR,9ec154e3f32a8f2bf2cc6ef534f2f982ff43976791a4b1faf6cac2f729244372,1,long,
SciERC,dev,CVPR_2003_10_abs,abstract,scierc_entity_relation,processed_data/json/dev.json,"A '' graphics for vision '' approach is proposed to address the problem of reconstruction from a large and imperfect data set : reconstruction on demand by tensor voting , or ROD-TV . ROD-TV simultaneously delivers good efficiency and robust-ness , by adapting to a continuum of primitive connectivity , view dependence , and levels of detail -LRB- LOD -RRB- . Locally inferred surface elements are robust to noise and better capture local shapes . By inferring per-vertex normals at sub-voxel precision on the fly , we can achieve interpolative shading . Since these missing details can be recovered at the current level of detail , our result is not upper bounded by the scanning resolution . By relaxing the mesh connectivity requirement , we extend ROD-TV and propose a simple but effective multiscale feature extraction algorithm . ROD-TV consists of a hierarchical data structure that encodes different levels of detail . The local reconstruction algorithm is tensor voting . It is applied on demand to the visible subset of data at a desired level of detail , by traversing the data hierarchy and collecting tensorial support in a neighborhood . We compare our approach and present encouraging results .",1210,200,10,30,20,1,NER:Generic|NER:Material|NER:Method|NER:Metric|NER:OtherScientificTerm|NER:Task|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:FEATURE-OF|REL:HYPONYM-OF|REL:PART-OF|REL:USED-FOR,1e6441af3a390ec8be5177fcfffe50f9eded8d731146cefaaa299590ee9d1316,1,long,
SciERC,dev,P06-3008,abstract,scierc_entity_relation,processed_data/json/dev.json,"Both rhetorical structure and punctuation have been helpful in discourse processing . Based on a corpus annotation project , this paper reports the discursive usage of 6 Chinese punctuation marks in news commentary texts : Colon , Dash , Ellipsis , Exclamation Mark , Question Mark , and Semicolon . The rhetorical patterns of these marks are compared against patterns around cue phrases in general . Results show that these Chinese punctuation marks , though fewer in number than cue phrases , are easy to identify , have strong correlation with certain relations , and can be used as distinctive indicators of nuclearity in Chinese texts .",641,107,4,20,20,1,NER:Generic|NER:Material|NER:OtherScientificTerm|NER:Task|REL:COMPARE|REL:CONJUNCTION|REL:FEATURE-OF|REL:HYPONYM-OF|REL:PART-OF|REL:USED-FOR,a65a3f29a884950eda4a5a4bf351e746632d4771f3202df158c880dbfe08909f,1,short,
SciERC,dev,CVPR_2003_11_abs,abstract,scierc_entity_relation,processed_data/json/dev.json,"The features based on Markov random field -LRB- MRF -RRB- models are usually sensitive to the rotation of image textures . This paper develops an anisotropic circular Gaussian MRF -LRB- ACGMRF -RRB- model for modelling rotated image textures and retrieving rotation-invariant texture features . To overcome the singularity problem of the least squares estimate -LRB- LSE -RRB- method , an approximate least squares estimate -LRB- ALSE -RRB- method is proposed to estimate the parameters of the ACGMRF model . The rotation-invariant features can be obtained from the parameters of the ACGMRF model by the one-dimensional -LRB- 1-D -RRB- discrete Fourier transform -LRB- DFT -RRB- . Significantly improved accuracy can be achieved by applying the rotation-invariant features to classify SAR -LRB- synthetic aperture radar -RRB- sea ice and Brodatz imagery .",855,130,5,18,9,1,NER:Method|NER:Metric|NER:OtherScientificTerm|NER:Task|REL:CONJUNCTION|REL:FEATURE-OF|REL:USED-FOR,3157685fce2a04a64cb9e5cea5133452d46820c7cd983e698dfb2efac1fb27d9,1,medium,
SciERC,dev,P05-1073,abstract,scierc_entity_relation,processed_data/json/dev.json,"Despite much recent progress on accurate semantic role labeling , previous work has largely used independent classifiers , possibly combined with separate label sequence models via Viterbi decoding . This stands in stark contrast to the linguistic observation that a core argument frame is a joint structure , with strong dependencies between arguments . We show how to build a joint model of argument frames , incorporating novel features that model these interactions into discriminative log-linear models . This system achieves an error reduction of 22 % on all arguments and 32 % on core arguments over a state-of-the art independent classifier for gold-standard parse trees on PropBank .",692,109,4,13,10,1,NER:Generic|NER:Material|NER:Method|NER:Metric|NER:OtherScientificTerm|NER:Task|REL:COMPARE|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:PART-OF|REL:USED-FOR,5dcae934e76885abd85ed467effd67afeed8ae243fda5cfc4abacb6f4ad50e1d,1,medium,
